name,stats_total,weakness,individual_stats,types
keldeo-resolute,580,"{'normal': 2, 'fire': 2, 'water': 0.5, 'electric': 1, 'grass': 0.5, 'ice': 2, 'fighting': 1, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 0.5, 'bug': 0.5, 'rock': 4, 'ghost': 0, 'dragon': 0.5, 'dark': 2, 'steel': 2, 'fairy': 0.5}","[91, 72, 90, 129, 90, 108]","['water', 'fighting']"
meowstic-female,466,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 0, 'steel': 0.5, 'fairy': 1}","[74, 48, 76, 83, 81, 104]",['psychic']
aegislash-blade,500,"{'normal': 0, 'fire': 0.5, 'water': 0.5, 'electric': 0.5, 'grass': 1, 'ice': 2, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 2, 'bug': 1, 'rock': 2, 'ghost': 2, 'dragon': 1, 'dark': 0.5, 'steel': 0.5, 'fairy': 2}","[60, 140, 50, 140, 50, 60]","['steel', 'ghost']"
pumpkaboo-small,335,"{'normal': 0, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 2, 'bug': 0.5, 'rock': 2, 'ghost': 2, 'dragon': 0.5, 'dark': 0.5, 'steel': 0.5, 'fairy': 1}","[44, 66, 70, 44, 55, 56]","['ghost', 'grass']"
pumpkaboo-large,335,"{'normal': 0, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 2, 'bug': 0.5, 'rock': 2, 'ghost': 2, 'dragon': 0.5, 'dark': 0.5, 'steel': 0.5, 'fairy': 1}","[54, 66, 70, 44, 55, 46]","['ghost', 'grass']"
pumpkaboo-super,335,"{'normal': 0, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 2, 'bug': 0.5, 'rock': 2, 'ghost': 2, 'dragon': 0.5, 'dark': 0.5, 'steel': 0.5, 'fairy': 1}","[59, 66, 70, 44, 55, 41]","['ghost', 'grass']"
gourgeist-small,494,"{'normal': 0, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 2, 'bug': 0.5, 'rock': 2, 'ghost': 2, 'dragon': 0.5, 'dark': 0.5, 'steel': 0.5, 'fairy': 1}","[55, 85, 122, 58, 75, 99]","['ghost', 'grass']"
gourgeist-large,494,"{'normal': 0, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 2, 'bug': 0.5, 'rock': 2, 'ghost': 2, 'dragon': 0.5, 'dark': 0.5, 'steel': 0.5, 'fairy': 1}","[75, 95, 122, 58, 75, 69]","['ghost', 'grass']"
gourgeist-super,494,"{'normal': 0, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 2, 'bug': 0.5, 'rock': 2, 'ghost': 2, 'dragon': 0.5, 'dark': 0.5, 'steel': 0.5, 'fairy': 1}","[85, 100, 122, 58, 75, 54]","['ghost', 'grass']"
venusaur-mega,625,"{'normal': 1, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 1.0, 'ice': 1, 'fighting': 1, 'poison': 0.25, 'ground': 1.0, 'flying': 0.5, 'psychic': 1, 'bug': 0.5, 'rock': 1.0, 'ghost': 0.5, 'dragon': 0.5, 'dark': 1, 'steel': 0.0, 'fairy': 2}","[80, 100, 123, 122, 120, 80]","['grass', 'poison']"
charizard-mega-x,634,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 1, 'grass': 2, 'ice': 2, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 2, 'rock': 0.5, 'ghost': 1, 'dragon': 1.0, 'dark': 1, 'steel': 1.0, 'fairy': 0}","[78, 130, 111, 130, 85, 100]","['fire', 'dragon']"
charizard-mega-y,634,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 0.5, 'grass': 4, 'ice': 2, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 4, 'rock': 0.25, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 1.0, 'fairy': 1}","[78, 104, 78, 159, 115, 100]","['fire', 'flying']"
blastoise-mega,630,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 2, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 1, 'fairy': 1}","[79, 103, 120, 135, 115, 78]",['water']
alakazam-mega,600,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 0, 'steel': 0.5, 'fairy': 1}","[55, 50, 65, 175, 105, 150]",['psychic']
gengar-mega,600,"{'normal': 0, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 2, 'ice': 1, 'fighting': 1, 'poison': 0.5, 'ground': 0.5, 'flying': 1, 'psychic': 2, 'bug': 1, 'rock': 0.5, 'ghost': 1.0, 'dragon': 1, 'dark': 0.5, 'steel': 0, 'fairy': 2}","[60, 65, 80, 170, 95, 130]","['ghost', 'poison']"
kangaskhan-mega,590,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 0.5, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 1}","[105, 125, 100, 60, 100, 100]",['normal']
pinsir-mega,600,"{'normal': 1, 'fire': 0.5, 'water': 1, 'electric': 0.5, 'grass': 4, 'ice': 1, 'fighting': 1.0, 'poison': 0.5, 'ground': 1, 'flying': 0.5, 'psychic': 2, 'bug': 2, 'rock': 0.5, 'ghost': 0.5, 'dragon': 1, 'dark': 2, 'steel': 0.25, 'fairy': 0.5}","[65, 155, 120, 65, 90, 105]","['bug', 'flying']"
gyarados-mega,640,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 2, 'flying': 1, 'psychic': 2, 'bug': 1, 'rock': 2, 'ghost': 2, 'dragon': 0.5, 'dark': 0.5, 'steel': 1, 'fairy': 0.5}","[95, 155, 109, 70, 130, 81]","['water', 'dark']"
aerodactyl-mega,615,"{'normal': 1, 'fire': 2, 'water': 1, 'electric': 0.5, 'grass': 2, 'ice': 2, 'fighting': 1.0, 'poison': 1, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 4, 'rock': 0.5, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.25, 'fairy': 1}","[80, 135, 85, 70, 95, 150]","['rock', 'flying']"
mewtwo-mega-x,780,"{'normal': 2, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 2, 'fighting': 2, 'poison': 1.0, 'ground': 1, 'flying': 0.5, 'psychic': 0.25, 'bug': 0.5, 'rock': 2, 'ghost': 0, 'dragon': 1, 'dark': 0, 'steel': 1.0, 'fairy': 0.5}","[106, 190, 100, 154, 100, 130]","['psychic', 'fighting']"
mewtwo-mega-y,780,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1, 'dark': 0, 'steel': 0.5, 'fairy': 1}","[106, 150, 70, 194, 120, 140]",['psychic']
ampharos-mega,610,"{'normal': 1, 'fire': 1, 'water': 2, 'electric': 0.5, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 0, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 1.0, 'dark': 1, 'steel': 0.5, 'fairy': 0}","[90, 95, 105, 165, 110, 45]","['electric', 'dragon']"
scizor-mega,600,"{'normal': 1, 'fire': 0.25, 'water': 0.5, 'electric': 0.5, 'grass': 2, 'ice': 2, 'fighting': 0.5, 'poison': 0.5, 'ground': 1, 'flying': 0.5, 'psychic': 2, 'bug': 1, 'rock': 2, 'ghost': 0.5, 'dragon': 1, 'dark': 2, 'steel': 0.25, 'fairy': 1.0}","[70, 150, 140, 65, 100, 75]","['bug', 'steel']"
heracross-mega,600,"{'normal': 2, 'fire': 0.5, 'water': 1, 'electric': 1, 'grass': 2, 'ice': 2, 'fighting': 0.5, 'poison': 0.25, 'ground': 1, 'flying': 0.25, 'psychic': 1.0, 'bug': 0.5, 'rock': 2, 'ghost': 0.0, 'dragon': 1, 'dark': 4, 'steel': 1.0, 'fairy': 0.25}","[80, 185, 115, 40, 105, 75]","['bug', 'fighting']"
houndoom-mega,600,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 1, 'grass': 2, 'ice': 2, 'fighting': 0.5, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 2, 'bug': 2, 'rock': 0.5, 'ghost': 2, 'dragon': 0.5, 'dark': 0.5, 'steel': 2, 'fairy': 0.5}","[75, 90, 90, 140, 90, 115]","['dark', 'fire']"
tyranitar-mega,700,"{'normal': 1, 'fire': 2, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 2, 'fighting': 0.25, 'poison': 1, 'ground': 0.5, 'flying': 2, 'psychic': 2, 'bug': 2, 'rock': 1, 'ghost': 2, 'dragon': 1, 'dark': 0.5, 'steel': 0.5, 'fairy': 0.5}","[100, 164, 150, 95, 120, 71]","['rock', 'dark']"
blaziken-mega,630,"{'normal': 2, 'fire': 0.5, 'water': 0.5, 'electric': 1, 'grass': 2, 'ice': 4, 'fighting': 1, 'poison': 0.5, 'ground': 1, 'flying': 0.5, 'psychic': 0.5, 'bug': 1.0, 'rock': 1.0, 'ghost': 0, 'dragon': 0.5, 'dark': 2, 'steel': 4, 'fairy': 0.5}","[80, 160, 80, 130, 80, 100]","['fire', 'fighting']"
gardevoir-mega,618,"{'normal': 1, 'fire': 0.5, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 4, 'poison': 1.0, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 2, 'dark': 0, 'steel': 0.25, 'fairy': 1}","[68, 85, 65, 165, 135, 100]","['psychic', 'fairy']"
mawile-mega,480,"{'normal': 1, 'fire': 0.25, 'water': 0.5, 'electric': 0.5, 'grass': 1, 'ice': 2, 'fighting': 2, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 2, 'dark': 2, 'steel': 0.25, 'fairy': 2}","[50, 105, 125, 55, 95, 50]","['steel', 'fairy']"
aggron-mega,630,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 0.5, 'grass': 1, 'ice': 2, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 0.5, 'fairy': 2}","[70, 140, 230, 60, 80, 50]",['steel']
medicham-mega,510,"{'normal': 2, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 2, 'fighting': 2, 'poison': 1.0, 'ground': 1, 'flying': 0.5, 'psychic': 0.25, 'bug': 0.5, 'rock': 2, 'ghost': 0, 'dragon': 1, 'dark': 0, 'steel': 1.0, 'fairy': 0.5}","[60, 100, 85, 80, 85, 100]","['fighting', 'psychic']"
manectric-mega,575,"{'normal': 1, 'fire': 1, 'water': 2, 'electric': 0.5, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 0, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 1, 'fairy': 1}","[70, 75, 80, 135, 80, 135]",['electric']
banette-mega,555,"{'normal': 0, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 2, 'bug': 1, 'rock': 1, 'ghost': 2, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 1}","[64, 165, 75, 93, 83, 75]",['ghost']
absol-mega,565,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 2, 'bug': 1, 'rock': 1, 'ghost': 2, 'dragon': 1, 'dark': 0.5, 'steel': 1, 'fairy': 0.5}","[65, 150, 60, 115, 60, 115]",['dark']
garchomp-mega,700,"{'normal': 1, 'fire': 2, 'water': 1, 'electric': 2, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 2, 'ground': 1, 'flying': 0, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 2, 'dark': 1, 'steel': 1.0, 'fairy': 0}","[108, 170, 115, 120, 95, 92]","['dragon', 'ground']"
lucario-mega,625,"{'normal': 2, 'fire': 0.5, 'water': 0.5, 'electric': 0.5, 'grass': 1, 'ice': 4, 'fighting': 1, 'poison': 0.5, 'ground': 1, 'flying': 0.5, 'psychic': 0.5, 'bug': 0.5, 'rock': 4, 'ghost': 0, 'dragon': 1, 'dark': 2, 'steel': 1.0, 'fairy': 1.0}","[70, 145, 88, 140, 70, 112]","['fighting', 'steel']"
abomasnow-mega,594,"{'normal': 1, 'fire': 0.25, 'water': 1.0, 'electric': 1, 'grass': 1.0, 'ice': 0.5, 'fighting': 1, 'poison': 0.5, 'ground': 4, 'flying': 1.0, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 1.0, 'dark': 1, 'steel': 0.25, 'fairy': 1}","[90, 132, 105, 132, 105, 30]","['grass', 'ice']"
floette-eternal,551,"{'normal': 1, 'fire': 0.5, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 2, 'dark': 2, 'steel': 0.5, 'fairy': 1}","[74, 65, 67, 125, 128, 92]",['fairy']
latias-mega,700,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 2, 'dark': 0, 'steel': 0.25, 'fairy': 0}","[80, 100, 120, 140, 150, 110]","['dragon', 'psychic']"
latios-mega,700,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 2, 'dark': 0, 'steel': 0.25, 'fairy': 0}","[80, 130, 100, 160, 120, 110]","['dragon', 'psychic']"
swampert-mega,635,"{'normal': 1, 'fire': 4, 'water': 0.5, 'electric': 2, 'grass': 0.25, 'ice': 1, 'fighting': 1, 'poison': 2, 'ground': 2, 'flying': 0, 'psychic': 1, 'bug': 0.5, 'rock': 4, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 2, 'fairy': 1}","[100, 150, 110, 95, 110, 70]","['water', 'ground']"
sceptile-mega,630,"{'normal': 1, 'fire': 0.5, 'water': 2, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 0.5, 'ground': 2, 'flying': 0.5, 'psychic': 1, 'bug': 0.5, 'rock': 2, 'ghost': 1, 'dragon': 1.0, 'dark': 1, 'steel': 0.25, 'fairy': 0}","[70, 110, 75, 145, 85, 145]","['grass', 'dragon']"
sableye-mega,480,"{'normal': 0, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 4, 'bug': 1, 'rock': 1, 'ghost': 4, 'dragon': 1, 'dark': 0.25, 'steel': 1, 'fairy': 0.5}","[50, 85, 125, 85, 115, 20]","['dark', 'ghost']"
altaria-mega,590,"{'normal': 1, 'fire': 0.5, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 4, 'dark': 2, 'steel': 0.25, 'fairy': 0}","[75, 110, 110, 110, 105, 80]","['dragon', 'fairy']"
gallade-mega,618,"{'normal': 2, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 2, 'fighting': 2, 'poison': 1.0, 'ground': 1, 'flying': 0.5, 'psychic': 0.25, 'bug': 0.5, 'rock': 2, 'ghost': 0, 'dragon': 1, 'dark': 0, 'steel': 1.0, 'fairy': 0.5}","[68, 165, 95, 65, 115, 110]","['psychic', 'fighting']"
audino-mega,545,"{'normal': 1, 'fire': 0.5, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 2, 'poison': 0.5, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 0.5, 'ghost': 0, 'dragon': 2, 'dark': 2, 'steel': 0.25, 'fairy': 1}","[103, 60, 126, 80, 126, 50]","['normal', 'fairy']"
sharpedo-mega,560,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 2, 'flying': 1, 'psychic': 2, 'bug': 1, 'rock': 2, 'ghost': 2, 'dragon': 0.5, 'dark': 0.5, 'steel': 1, 'fairy': 0.5}","[70, 140, 70, 110, 65, 105]","['water', 'dark']"
slowbro-mega,590,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 2, 'poison': 2, 'ground': 2, 'flying': 1, 'psychic': 0.5, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 0.5, 'dark': 0, 'steel': 0.5, 'fairy': 1}","[95, 75, 180, 130, 80, 30]","['water', 'psychic']"
steelix-mega,610,"{'normal': 1, 'fire': 1.0, 'water': 0.5, 'electric': 1.0, 'grass': 0.5, 'ice': 2, 'fighting': 1, 'poison': 2, 'ground': 1, 'flying': 0, 'psychic': 1, 'bug': 0.5, 'rock': 4, 'ghost': 1, 'dragon': 1, 'dark': 1, 'steel': 1.0, 'fairy': 2}","[75, 125, 230, 55, 95, 30]","['steel', 'ground']"
pidgeot-mega,579,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 0.5, 'grass': 2, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 2, 'rock': 0.25, 'ghost': 0, 'dragon': 1, 'dark': 1, 'steel': 0.25, 'fairy': 1}","[83, 80, 80, 135, 80, 121]","['normal', 'flying']"
glalie-mega,580,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 1, 'grass': 2, 'ice': 0.5, 'fighting': 1, 'poison': 1, 'ground': 2, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 2, 'dark': 1, 'steel': 0.5, 'fairy': 1}","[80, 120, 80, 120, 80, 100]",['ice']
diancie-mega,700,"{'normal': 1, 'fire': 1.0, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 2, 'fighting': 1.0, 'poison': 0.5, 'ground': 0.5, 'flying': 2, 'psychic': 1, 'bug': 2, 'rock': 1, 'ghost': 1, 'dragon': 2, 'dark': 2, 'steel': 0.25, 'fairy': 1}","[50, 160, 110, 160, 110, 110]","['rock', 'fairy']"
metagross-mega,700,"{'normal': 1, 'fire': 0.5, 'water': 0.5, 'electric': 0.5, 'grass': 1, 'ice': 2, 'fighting': 2, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 0.5, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 1, 'dark': 0, 'steel': 0.25, 'fairy': 2}","[80, 145, 150, 105, 110, 110]","['steel', 'psychic']"
kyogre-primal,770,"{'normal': 1, 'fire': 2, 'water': 0.5, 'electric': 1, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 2, 'flying': 1, 'psychic': 1, 'bug': 1, 'rock': 2, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 1, 'fairy': 1}","[100, 150, 90, 180, 160, 90]",['water']
groudon-primal,770,"{'normal': 1, 'fire': 1.0, 'water': 0.5, 'electric': 2, 'grass': 1.0, 'ice': 2, 'fighting': 1, 'poison': 2, 'ground': 1, 'flying': 0, 'psychic': 1, 'bug': 1.0, 'rock': 1.0, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 4, 'fairy': 1}","[100, 180, 160, 150, 90, 90]","['ground', 'fire']"
rayquaza-mega,780,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 0.5, 'grass': 2, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 2, 'rock': 0.5, 'ghost': 1, 'dragon': 2, 'dark': 1, 'steel': 0.25, 'fairy': 0}","[105, 180, 100, 180, 100, 115]","['dragon', 'flying']"
pikachu-rock-star,320,"{'normal': 1, 'fire': 1, 'water': 2, 'electric': 0.5, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 0, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 1, 'fairy': 1}","[35, 55, 40, 50, 50, 90]",['electric']
pikachu-belle,320,"{'normal': 1, 'fire': 1, 'water': 2, 'electric': 0.5, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 0, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 1, 'fairy': 1}","[35, 55, 40, 50, 50, 90]",['electric']
pikachu-pop-star,320,"{'normal': 1, 'fire': 1, 'water': 2, 'electric': 0.5, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 0, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 1, 'fairy': 1}","[35, 55, 40, 50, 50, 90]",['electric']
pikachu-phd,320,"{'normal': 1, 'fire': 1, 'water': 2, 'electric': 0.5, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 0, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 1, 'fairy': 1}","[35, 55, 40, 50, 50, 90]",['electric']
pikachu-libre,320,"{'normal': 1, 'fire': 1, 'water': 2, 'electric': 0.5, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 0, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 1, 'fairy': 1}","[35, 55, 40, 50, 50, 90]",['electric']
pikachu-cosplay,320,"{'normal': 1, 'fire': 1, 'water': 2, 'electric': 0.5, 'grass': 0.5, 'ice': 1, 'fighting': 1, 'poison': 1, 'ground': 0, 'flying': 2, 'psychic': 1, 'bug': 1, 'rock': 1, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 1, 'fairy': 1}","[35, 55, 40, 50, 50, 90]",['electric']
hoopa-unbound,680,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 1.0, 'poison': 2, 'ground': 1, 'flying': 1, 'psychic': 1.0, 'bug': 1, 'rock': 1, 'ghost': 2, 'dragon': 1, 'dark': 0.0, 'steel': 0.5, 'fairy': 0.5}","[80, 160, 60, 170, 130, 80]","['psychic', 'dark']"
camerupt-mega,560,"{'normal': 1, 'fire': 1.0, 'water': 0.5, 'electric': 2, 'grass': 1.0, 'ice': 2, 'fighting': 1, 'poison': 2, 'ground': 1, 'flying': 0, 'psychic': 1, 'bug': 1.0, 'rock': 1.0, 'ghost': 1, 'dragon': 0.5, 'dark': 1, 'steel': 4, 'fairy': 1}","[70, 120, 100, 145, 105, 20]","['fire', 'ground']"
lopunny-mega,580,"{'normal': 2, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 2, 'fighting': 1, 'poison': 0.5, 'ground': 1, 'flying': 0.5, 'psychic': 0.5, 'bug': 0.5, 'rock': 1.0, 'ghost': 0, 'dragon': 1, 'dark': 2, 'steel': 1.0, 'fairy': 0.5}","[65, 136, 94, 54, 96, 135]","['normal', 'fighting']"
salamence-mega,700,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 0.5, 'grass': 2, 'ice': 1, 'fighting': 2, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 1, 'bug': 2, 'rock': 0.5, 'ghost': 1, 'dragon': 2, 'dark': 1, 'steel': 0.25, 'fairy': 0}","[95, 145, 130, 120, 90, 120]","['dragon', 'flying']"
beedrill-mega,495,"{'normal': 1, 'fire': 0.5, 'water': 1, 'electric': 1, 'grass': 4, 'ice': 1, 'fighting': 0.5, 'poison': 0.25, 'ground': 0.5, 'flying': 0.5, 'psychic': 2, 'bug': 1, 'rock': 0.5, 'ghost': 0.25, 'dragon': 1, 'dark': 2, 'steel': 0.0, 'fairy': 1.0}","[65, 150, 40, 15, 80, 145]","['bug', 'poison']"
rattata-alola,253,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 2, 'bug': 1, 'rock': 0.5, 'ghost': 0, 'dragon': 1, 'dark': 0.5, 'steel': 0.5, 'fairy': 0.5}","[30, 56, 35, 25, 35, 72]","['dark', 'normal']"
raticate-alola,413,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 2, 'bug': 1, 'rock': 0.5, 'ghost': 0, 'dragon': 1, 'dark': 0.5, 'steel': 0.5, 'fairy': 0.5}","[75, 71, 70, 40, 80, 77]","['dark', 'normal']"
raticate-totem-alola,413,"{'normal': 1, 'fire': 1, 'water': 1, 'electric': 1, 'grass': 1, 'ice': 1, 'fighting': 0.5, 'poison': 1, 'ground': 1, 'flying': 1, 'psychic': 2, 'bug': 1, 'rock': 0.5, 'ghost': 0, 'dragon': 1, 'dark': 0.5, 'steel': 0.5, 'fairy': 0.5}","[75, 71, 70, 40, 80, 77]","['dark', 'normal']"
